id;merchant_reference;amount;created_at
04a6bf05ae37;padberg_group;339.36;2023-07-08
3188a34dd857;padberg_group;51.35;2023-07-08
9f0865847061;padberg_group;161.31;2023-07-09
64dae8581ca5;padberg_group;429.37;2023-07-09
ee49b0675912;padberg_group;436.15;2023-07-09
642aa29cba49;padberg_group;483.17;2023-07-09
c5f8a96f2e35;padberg_group;315.53;2023-07-09
20aee29b6b22;padberg_group;426.03;2023-07-09
6b6cb12c84f0;padberg_group;475.28;2023-07-09
e57d75614179;padberg_group;308.84;2023-07-09
16ce69e29f1b;padberg_group;341.59;2023-07-09
f11b64ca10cf;padberg_group;33.83;2023-07-09
22d54423302e;padberg_group;39.48;2023-07-09
f073cb52d90d;padberg_group;137.06;2023-07-09
754d83416d1b;padberg_group;364.21;2023-07-09
c6009ebc14a8;padberg_group;484.59;2023-07-09
f1bc3a367cc3;padberg_group;124.14;2023-07-09
15f46406507a;padberg_group;229.67;2023-07-09
1c05de30ab30;padberg_group;228.33;2023-07-09
719d792b2643;padberg_group;374.39;2023-07-09
e3ddc9c9d5dd;padberg_group;263.32;2023-07-10
ddacb2ddd2ce;padberg_group;172.99;2023-07-10
a29a44338e7e;padberg_group;310.86;2023-07-10
faa20b428086;padberg_group;134.85;2023-07-10
c9f14dd3130a;padberg_group;298.06;2023-07-10
8418179c83c9;padberg_group;38.91;2023-07-10
2329e75a7eb8;padberg_group;79.67;2023-07-10
ba9bcb36025d;padberg_group;152.9;2023-07-10
3a137f6693d6;padberg_group;306.38;2023-07-10
bcd6962ac57d;padberg_group;331.39;2023-07-10
a7484782b502;padberg_group;244.27;2023-07-10
487a7ae89143;padberg_group;269.3;2023-07-10
2657c074bf19;padberg_group;218.57;2023-07-10
5283b8028830;padberg_group;125.55;2023-07-10
bf8e92b3149b;padberg_group;280.78;2023-07-10
910e32d25965;padberg_group;35.31;2023-07-10
ded7811532e7;padberg_group;225.33;2023-07-10
8e64d56dea47;padberg_group;486.8;2023-07-10
50a3d0fe9ab2;padberg_group;289.1;2023-07-11
527e1421f8a3;padberg_group;128.97;2023-07-11
ccad22ed4292;padberg_group;480.9;2023-07-11
9071b2507938;padberg_group;384.02;2023-07-11
79edc4e7f9d9;padberg_group;388.2;2023-07-11
2ef4a64b5502;padberg_group;181.35;2023-07-11
d961b141f4db;padberg_group;453.83;2023-07-11
35935f70ed4c;padberg_group;297.71;2023-07-11
049458c25bfa;padberg_group;61.81;2023-07-11
08b8d29dcf6a;padberg_group;337.16;2023-07-11
ab612b6e99ca;padberg_group;413.97;2023-07-11
1931e1130ef1;padberg_group;289.13;2023-07-11
e1c12860570d;padberg_group;99.31;2023-07-11
6bcef8918904;padberg_group;83.52;2023-07-11
6048c7358b2e;padberg_group;260.05;2023-07-11
b25b531f6afb;padberg_group;137.54;2023-07-11
359a628d7610;padberg_group;301.65;2023-07-11
e91375383e6d;padberg_group;375.03;2023-07-11
ce0f86c80084;padberg_group;381.47;2023-07-11
4c832e40f2d3;padberg_group;343.75;2023-07-11
86683214ecca;padberg_group;487.64;2023-07-11
b14de0cdbbdd;padberg_group;222.26;2023-07-11
058b0e6c56f3;padberg_group;234.92;2023-07-11
e6a459f99940;padberg_group;491.06;2023-07-11
1c9b717136d7;padberg_group;386.32;2023-07-11
2899ed949b94;padberg_group;323.01;2023-07-11
0bf3f4a178ac;padberg_group;175.6;2023-07-11
311dc7eb576d;padberg_group;187.99;2023-07-11
d8c842acc4ec;padberg_group;401.57;2023-07-11
b10405eec3d8;padberg_group;167.87;2023-07-12
270a48cc4812;padberg_group;325.22;2023-07-12
91c0cfd834ec;padberg_group;454.49;2023-07-12
e7fdb1ecd807;padberg_group;246.83;2023-07-12
15e82990a934;padberg_group;288.59;2023-07-12
6943afad47f5;padberg_group;164.77;2023-07-12
e1b35714ff60;padberg_group;249.21;2023-07-12
0ba438f0ce09;padberg_group;422.12;2023-07-12
3315e8b7f158;padberg_group;207.97;2023-07-12
ffde3700fd67;padberg_group;386.82;2023-07-12
3a6160609d23;padberg_group;139.13;2023-07-12
20638bdca765;padberg_group;118.63;2023-07-12
264e42944ab1;padberg_group;380.79;2023-07-12
4908fc84e523;padberg_group;237.29;2023-07-12
821cbdce84ff;padberg_group;416.87;2023-07-12
f5afac3cb1a7;padberg_group;236.88;2023-07-12
6eae9cc6a942;padberg_group;300.84;2023-07-12
2e0319dae0a4;padberg_group;180.33;2023-07-12
d43286231580;padberg_group;64.8;2023-07-12
ecdaf48971f4;padberg_group;253.47;2023-07-12
8e32a00d778a;padberg_group;156.61;2023-07-12
9b1eb66c318d;padberg_group;397.44;2023-07-12
9d900ae0ab92;padberg_group;345.93;2023-07-12
99b0fae99037;padberg_group;48.26;2023-07-12
99f6a590a4bb;padberg_group;74.47;2023-07-12
bcce481a49c5;padberg_group;345.51;2023-07-12
304a0ad0abbc;padberg_group;289.55;2023-07-12
a7332c0a8d17;padberg_group;61.34;2023-07-12
efdec3d69c49;padberg_group;100.65;2023-07-12
9f3b8545b423;padberg_group;391.42;2023-07-12
7139f5b60fd4;padberg_group;154.09;2023-07-13
c84faf6bafc4;padberg_group;138.37;2023-07-13
c332ac96a6d6;padberg_group;229.86;2023-07-13
f963820a5243;padberg_group;221.8;2023-07-13
a83204ccf808;padberg_group;163.35;2023-07-13
788eeaef2ca2;padberg_group;240.39;2023-07-13
dc583ab8a233;padberg_group;325.61;2023-07-13
749eb5d1b679;padberg_group;122.15;2023-07-13
4e68be0fa1c8;padberg_group;395.77;2023-07-13
4734cf3d9484;padberg_group;471.77;2023-07-13
6993cb6cfa79;padberg_group;119.86;2023-07-13
39696eea8cfb;padberg_group;337.58;2023-07-13
462319c93b3d;padberg_group;391.43;2023-07-13
638d75e890ee;padberg_group;492.75;2023-07-13
84f0b2040806;padberg_group;241.75;2023-07-13
456f6cc23e95;padberg_group;298.93;2023-07-13
17f76c9bce3f;padberg_group;398.46;2023-07-13
b5c650ccb541;padberg_group;405.8;2023-07-14
cd86604f87a3;padberg_group;437.21;2023-07-14
0098b5e93b38;padberg_group;315.55;2023-07-14
d57616890c38;padberg_group;136.91;2023-07-14
f23e62de2c71;padberg_group;378.65;2023-07-14
80e153bda91f;padberg_group;197.04;2023-07-14
ec86c184ccc5;padberg_group;395.95;2023-07-14
4f6450fa0b9f;padberg_group;47.67;2023-07-14
257b23acca90;padberg_group;428.35;2023-07-14
14d850a27de8;padberg_group;77.44;2023-07-14
0040dd0c4523;padberg_group;124.78;2023-07-14
6b21e154bfab;padberg_group;192.47;2023-07-14
1c5af78dcfde;padberg_group;380.4;2023-07-14
b0b59490e4dd;padberg_group;470.63;2023-07-14
e837e59f8faf;padberg_group;219.13;2023-07-14
6400552ca923;padberg_group;80.26;2023-07-14
c1b19229e13e;padberg_group;125.85;2023-07-14
dcbc965e143b;padberg_group;119.0;2023-07-14
f17f281e2804;padberg_group;149.04;2023-07-14
6c2d60f651ae;padberg_group;215.7;2023-07-14
815c8e8df69d;padberg_group;136.31;2023-07-14
37b392bd0500;padberg_group;288.33;2023-07-14
a5a8d35d7a37;padberg_group;134.59;2023-07-14
1671d4458753;padberg_group;35.32;2023-07-14
4154032955d5;padberg_group;368.68;2023-07-14
44f9514ffec9;padberg_group;97.58;2023-07-14
887b63b0a5a6;padberg_group;244.5;2023-07-14
d6d4bc3275a3;padberg_group;207.54;2023-07-14
f7a90041a48e;padberg_group;281.32;2023-07-14
421a206a5afb;padberg_group;64.98;2023-07-14
5cd5eecee845;padberg_group;195.76;2023-07-14
2b5bf4ccab3a;padberg_group;164.37;2023-07-14
57b62654a5b0;padberg_group;314.47;2023-07-14
94a19c56121a;padberg_group;184.26;2023-07-14
981b15e31bdc;padberg_group;269.74;2023-07-14
49d5223c6699;padberg_group;256.33;2023-07-14
5ad73f4c89df;padberg_group;140.78;2023-07-14
5e7a088bcab3;padberg_group;388.08;2023-07-14
58fcf47d8f44;padberg_group;359.45;2023-07-15
9f68027cfa3e;padberg_group;154.76;2023-07-15
bd73c8a6f113;padberg_group;102.03;2023-07-15
289d595e5f2a;padberg_group;119.9;2023-07-15
992720fa8849;padberg_group;210.51;2023-07-15
3f1e894a4f87;padberg_group;324.29;2023-07-15
ef4a1fd72a2f;padberg_group;199.64;2023-07-15
344568c5069c;padberg_group;87.36;2023-07-15
d499d786e841;padberg_group;124.63;2023-07-15
1e6e26ae820c;padberg_group;37.26;2023-07-15
a47da5192336;padberg_group;284.4;2023-07-15
4532879c5b96;padberg_group;274.73;2023-07-15
065a454dae0e;padberg_group;178.23;2023-07-15
3883943e113f;padberg_group;126.89;2023-07-15
efa39e2c96ba;padberg_group;455.04;2023-07-15
797c34e7f62b;padberg_group;366.59;2023-07-15
249649c637b0;padberg_group;69.47;2023-07-15
9e6dbb489dc7;padberg_group;136.08;2023-07-15
e62553c416db;padberg_group;85.12;2023-07-15
e024675966f8;padberg_group;362.72;2023-07-15
1c17d8ad6551;padberg_group;499.68;2023-07-15
b1ffc7ae6761;padberg_group;270.81;2023-07-15
080c743a0006;padberg_group;342.66;2023-07-15
f5f222aa9e36;padberg_group;303.96;2023-07-15
946b8100db86;padberg_group;261.3;2023-07-16
a925ab4b96c5;padberg_group;272.27;2023-07-16
e22aac8841cf;padberg_group;144.7;2023-07-16
11be36229cec;padberg_group;341.59;2023-07-16
3c91974ba3d8;padberg_group;185.95;2023-07-16
efc235bbe57c;padberg_group;184.74;2023-07-16
88571cb13372;padberg_group;278.0;2023-07-16
3568320e588a;padberg_group;387.36;2023-07-16
8c74c4f6c1c0;padberg_group;285.0;2023-07-16
c0b12253adc5;padberg_group;282.41;2023-07-16
9ba474dfff5d;padberg_group;214.97;2023-07-16
18d22a019d1e;padberg_group;350.89;2023-07-16
ab32dd4de0ff;padberg_group;101.25;2023-07-16
ea70795f81d5;padberg_group;160.43;2023-07-16
026bb5bff587;padberg_group;369.69;2023-07-16
13431142e58b;padberg_group;471.31;2023-07-16
df4f92cc77d5;padberg_group;179.93;2023-07-16
a76054199029;padberg_group;262.67;2023-07-16
46db06de9a5f;padberg_group;464.31;2023-07-16
d1589dd6f1b9;padberg_group;139.46;2023-07-16
6a7633bdaf97;padberg_group;83.35;2023-07-16
e2379a47b3a7;padberg_group;427.31;2023-07-16
995572d2cefc;padberg_group;179.2;2023-07-16
98d13cb0e08c;padberg_group;242.02;2023-07-17
9ad661df2543;padberg_group;194.81;2023-07-17
e011efa217cf;padberg_group;126.1;2023-07-17
504e264e80dc;padberg_group;47.98;2023-07-17
71196e4754a0;padberg_group;251.47;2023-07-17
c16675859ac7;padberg_group;160.42;2023-07-17
7087afc29cbd;padberg_group;486.82;2023-07-17
9874469e3eaa;padberg_group;71.74;2023-07-17
30b56fd917e0;padberg_group;301.15;2023-07-17
feec0f4bd5df;padberg_group;462.07;2023-07-17
e0cbbdc4eecb;padberg_group;486.46;2023-07-17
9c5a6106a86b;padberg_group;184.13;2023-07-17
e25c6ec985fb;padberg_group;247.66;2023-07-17
95e9fc024280;padberg_group;36.79;2023-07-17
c375bd629d21;padberg_group;101.04;2023-07-17
7302d7f859b3;padberg_group;260.42;2023-07-17
86d230c33fe0;padberg_group;387.43;2023-07-17
9b7e0d877849;padberg_group;464.27;2023-07-17
2532495a3dd6;padberg_group;408.29;2023-07-17
a1f471b124d2;padberg_group;366.01;2023-07-17
5e5045d1c8f7;padberg_group;203.65;2023-07-17
997a80573d01;padberg_group;95.33;2023-07-17
26d67e2b90a0;padberg_group;138.51;2023-07-17
008404f77bb7;padberg_group;186.12;2023-07-17
2c4946d005f4;padberg_group;258.5;2023-07-17
b342a38008fa;padberg_group;280.85;2023-07-17
b964fc898b42;padberg_group;160.56;2023-07-17
87d0e45c8ceb;padberg_group;250.29;2023-07-17
2d727f9355e0;padberg_group;75.6;2023-07-17
196d7c2d7cf6;padberg_group;165.84;2023-07-17
d73c02f2ed01;padberg_group;422.73;2023-07-17
e91d007f6735;padberg_group;98.03;2023-07-17
fc8fb6b0db7b;padberg_group;381.07;2023-07-17
51c978fd4674;padberg_group;205.25;2023-07-17
5cdb52c04978;padberg_group;350.66;2023-07-17
f5602504c41e;padberg_group;369.73;2023-07-17
515fdf6edd2a;padberg_group;65.99;2023-07-17
9e7d87d6a348;padberg_group;98.58;2023-07-17
0182c0bc130c;padberg_group;299.97;2023-07-18
6f1a8f323647;padberg_group;206.36;2023-07-18
60d47e2d62c4;padberg_group;423.97;2023-07-18
61b1c7fa16d4;padberg_group;331.62;2023-07-18
156cd3288eda;padberg_group;374.32;2023-07-18
4bdeb0698de6;padberg_group;218.98;2023-07-18
b2884c5fbf46;padberg_group;468.36;2023-07-18
62aac56b2f09;padberg_group;168.26;2023-07-18
da02ac5fb6c0;padberg_group;118.81;2023-07-18
9a527edb659f;padberg_group;40.65;2023-07-18
673b2e115cae;padberg_group;351.45;2023-07-18
57521767b928;padberg_group;223.16;2023-07-18
eb2a9a6b0a78;padberg_group;472.47;2023-07-18
6c9c18c62a06;padberg_group;346.98;2023-07-18
ab9fff8a3506;padberg_group;132.53;2023-07-18
6b2436d17ac9;padberg_group;59.55;2023-07-18
5d73c4d139e7;padberg_group;88.06;2023-07-18
e6151ff78f33;padberg_group;443.09;2023-07-18
4a924edb4319;padberg_group;126.2;2023-07-18
077e0ffd7401;padberg_group;256.91;2023-07-18
8c114d353b86;padberg_group;323.12;2023-07-18
60b1a70382b6;padberg_group;369.35;2023-07-18
cea75a559179;padberg_group;107.08;2023-07-18
93811d814757;padberg_group;358.74;2023-07-18
dd45227c413e;padberg_group;135.34;2023-07-18
689f297d637b;padberg_group;332.48;2023-07-18
0c5b1a367c68;padberg_group;140.41;2023-07-18
e7e4544ab96e;padberg_group;163.8;2023-07-18
43b791f4ee12;padberg_group;93.45;2023-07-18
c99e9c3b9108;padberg_group;190.41;2023-07-18
d0f3cfe3da5b;padberg_group;494.61;2023-07-18
63036baeb101;padberg_group;302.41;2023-07-18
801c7d2e80fe;padberg_group;99.69;2023-07-18
1d0bfd15d719;padberg_group;162.57;2023-07-18
0b2042985251;padberg_group;222.27;2023-07-18
b426636d6777;padberg_group;121.53;2023-07-18
602967ef58dc;padberg_group;242.81;2023-07-18
a04f8edb63a0;padberg_group;213.32;2023-07-18
3145ff0ec44b;padberg_group;371.65;2023-07-18
b16dcc3c10a3;padberg_group;231.44;2023-07-18
a124a6d1d75c;padberg_group;492.95;2023-07-18
8a6d560f5847;padberg_group;367.72;2023-07-18
ba8f117c57fb;padberg_group;175.29;2023-07-18
75bceea81976;padberg_group;376.64;2023-07-18
d156766de2a7;padberg_group;119.11;2023-07-18
7726498abfe6;padberg_group;299.61;2023-07-18
3194f1cbdab0;padberg_group;494.69;2023-07-18
2f49cf0bf09b;padberg_group;230.37;2023-07-18
47f4eda1974f;padberg_group;154.19;2023-07-18
7d516748434f;padberg_group;459.16;2023-07-18
80beb39831dd;padberg_group;432.58;2023-07-19
ada04bd73edb;padberg_group;299.9;2023-07-19
6666054fb77f;padberg_group;389.94;2023-07-19
4ab5d55715e3;padberg_group;134.62;2023-07-19
20fee62bf2d6;padberg_group;90.1;2023-07-19
84d6f440c36e;padberg_group;434.8;2023-07-19
514f74218719;padberg_group;98.04;2023-07-19
3d55a0923022;padberg_group;438.94;2023-07-19
aba34135e5e9;padberg_group;278.97;2023-07-19
d3a622253856;padberg_group;30.87;2023-07-19
8dc32eef9a82;padberg_group;187.45;2023-07-19
6e6a97d6f288;padberg_group;177.42;2023-07-19
4f6b416a5699;padberg_group;145.13;2023-07-19
6ac9ef8f9928;padberg_group;479.59;2023-07-19
3026a13e387c;padberg_group;257.19;2023-07-19
559d586126d9;padberg_group;117.65;2023-07-19
6bb8dc466ec9;padberg_group;93.77;2023-07-19
d35d349edb84;padberg_group;229.67;2023-07-19
1aad666a7476;padberg_group;40.57;2023-07-19
36811eff8fea;padberg_group;170.74;2023-07-19
85900b77cd3c;padberg_group;96.68;2023-07-19
3df4d5255fb2;padberg_group;54.88;2023-07-19
8b7c70a635d8;padberg_group;444.76;2023-07-19
caeb89651ae3;padberg_group;499.09;2023-07-19
7605d9544ea9;padberg_group;87.4;2023-07-19
fa685b233da5;padberg_group;125.13;2023-07-19
eb1333a1de39;padberg_group;304.46;2023-07-19
64e3ac449aaf;padberg_group;290.13;2023-07-19
abf476342911;padberg_group;167.45;2023-07-19
729b33a6059d;padberg_group;62.18;2023-07-19
7ccb77b99871;padberg_group;422.93;2023-07-20
c59c84b91bd8;padberg_group;125.18;2023-07-20
7b06a79a66c2;padberg_group;473.41;2023-07-20
9185fb65810a;padberg_group;447.3;2023-07-20
ba8a330d0a21;padberg_group;51.74;2023-07-20
2ccecabb46bf;padberg_group;368.05;2023-07-20
7c5e406e53a4;padberg_group;366.33;2023-07-20
8fed4d80e9dc;padberg_group;401.17;2023-07-20
5f4683ea4b9f;padberg_group;106.65;2023-07-20
b9e26eba641f;padberg_group;251.87;2023-07-20
1408841c62bf;padberg_group;205.04;2023-07-20
8abef7dd52ce;padberg_group;339.01;2023-07-20
ea494e17c436;padberg_group;446.64;2023-07-20
56202d7b7750;padberg_group;248.36;2023-07-20
213176098f7c;padberg_group;427.64;2023-07-20
3997926cc3a0;padberg_group;326.98;2023-07-20
d24a09b03173;padberg_group;407.68;2023-07-20
725776d21c2f;padberg_group;284.16;2023-07-20
fe8f3745b9d7;padberg_group;263.86;2023-07-20
7cb2f3d9f497;padberg_group;331.56;2023-07-20
adb0e06299d0;padberg_group;100.72;2023-07-20
1faab6d1be51;padberg_group;156.35;2023-07-20
1806ca91d8e4;padberg_group;468.63;2023-07-20
a4759ae3f6de;padberg_group;392.16;2023-07-20
8ea907ece4be;padberg_group;262.02;2023-07-20
e8eb5dc99ec1;padberg_group;358.34;2023-07-20
ba919b9adcad;padberg_group;268.58;2023-07-20
1e0df75721f3;padberg_group;145.4;2023-07-20
960b974b78eb;padberg_group;168.72;2023-07-20
0652e2dfb6ed;padberg_group;46.15;2023-07-21
9749231e7df9;padberg_group;290.78;2023-07-21
3bd4f16ab9f1;padberg_group;153.81;2023-07-21
c5663fc5be9e;padberg_group;81.31;2023-07-21
c334922d92f4;padberg_group;476.32;2023-07-21
ea3b06833d9c;padberg_group;495.04;2023-07-21
99023f94b0c9;padberg_group;301.79;2023-07-21
91e77253ca8c;padberg_group;209.2;2023-07-21
29c9eecaaf2f;padberg_group;119.36;2023-07-21
86b4429c7499;padberg_group;128.85;2023-07-21
2a6ddb9af67a;padberg_group;465.43;2023-07-21
0bb39e160be8;padberg_group;471.17;2023-07-21
d28853274a45;padberg_group;174.55;2023-07-21
cf1bbf56b7a7;padberg_group;128.24;2023-07-21
0d5126fbf045;padberg_group;120.98;2023-07-21
12d34be87450;padberg_group;53.47;2023-07-21
4c1cf3757707;padberg_group;64.34;2023-07-21
c4ba478177fd;padberg_group;45.42;2023-07-21
83bde10b01d7;padberg_group;168.03;2023-07-21
06198bb0bca8;padberg_group;120.17;2023-07-21
bfe5596815a3;padberg_group;495.18;2023-07-21
c974f0e0d9c0;padberg_group;66.68;2023-07-21
9105638b90e3;padberg_group;348.51;2023-07-21
8359ad8753b9;padberg_group;226.99;2023-07-21
0828fabf1f01;padberg_group;237.13;2023-07-21
8a9fbb6dc8c6;padberg_group;359.73;2023-07-21
14022a3d7b92;padberg_group;204.89;2023-07-21
08807cf27e47;padberg_group;385.39;2023-07-21
c7ad534e07ee;padberg_group;124.43;2023-07-21
91933728e2df;padberg_group;429.75;2023-07-21
f11a2e5b31f5;padberg_group;226.68;2023-07-21
5b32ac3e7fe4;padberg_group;448.0;2023-07-21
49d4e7fe5693;padberg_group;451.05;2023-07-21
46c3c428f538;padberg_group;260.77;2023-07-21
697604cb992a;padberg_group;496.57;2023-07-21
1b59aa7cd107;padberg_group;233.42;2023-07-21
81500bbd4f1c;padberg_group;353.88;2023-07-21
220812ec1b3b;padberg_group;112.12;2023-07-21
839ea8c3e2c1;padberg_group;465.05;2023-07-21
114398752c79;padberg_group;256.61;2023-07-21
fd5f3b79a4f5;padberg_group;88.42;2023-07-21
7d8a55331367;padberg_group;153.3;2023-07-21
22ac363c6ac7;padberg_group;367.02;2023-07-21
9b4ec93d5616;padberg_group;435.58;2023-07-21
e3ec38167c6d;padberg_group;471.03;2023-07-21
210cec29abad;padberg_group;330.66;2023-07-22
c40449b4dcb2;padberg_group;272.75;2023-07-22
e7cb864e729e;padberg_group;298.78;2023-07-22
5c7c4e360b0a;padberg_group;50.59;2023-07-22
9836fb7346e0;padberg_group;147.97;2023-07-22
13f860ced0f1;padberg_group;361.82;2023-07-22
4f7909c66e3b;padberg_group;294.41;2023-07-22
3073cd508576;padberg_group;124.86;2023-07-22
925b34d69b6a;padberg_group;109.12;2023-07-22
c3816347b3c0;padberg_group;333.58;2023-07-22
85116210fc66;padberg_group;493.09;2023-07-22
f2f044452b01;padberg_group;451.26;2023-07-22
3e0b4dc4f4b0;padberg_group;35.16;2023-07-22
862fc78d931d;padberg_group;294.2;2023-07-22
d9eaf33e6e7f;padberg_group;346.41;2023-07-22
f3c199634e88;padberg_group;385.38;2023-07-22
f59d502dc342;padberg_group;468.41;2023-07-22
8eb5d4e31a39;padberg_group;364.85;2023-07-22
bcd85e3ebdca;padberg_group;32.98;2023-07-22
99b4ac90cd76;padberg_group;85.48;2023-07-22
bac9e36e3479;padberg_group;429.19;2023-07-22
bf4edce711e0;padberg_group;145.21;2023-07-22
8aba561debcf;padberg_group;72.99;2023-07-22
ebb52514d510;padberg_group;150.97;2023-07-22
11c4308d38a1;padberg_group;299.8;2023-07-22
83a782fac2b6;padberg_group;454.72;2023-07-22
7f1f8b533a7a;padberg_group;87.14;2023-07-22
8ea68a3a7edf;padberg_group;229.6;2023-07-22
cfb42776e9ae;padberg_group;450.29;2023-07-22
18f1c370a577;padberg_group;345.18;2023-07-22
113ef83f54b8;padberg_group;478.25;2023-07-22
7876138da5e2;padberg_group;140.23;2023-07-22
9e393400ceda;padberg_group;494.45;2023-07-22
18d5312a8251;padberg_group;182.92;2023-07-22
10bc40cdfc32;padberg_group;363.11;2023-07-22
fd9557642abd;padberg_group;204.83;2023-07-22
96f52eef87f2;padberg_group;272.68;2023-07-22
50e1d67b7ae9;padberg_group;315.0;2023-07-22
177efcd2b10c;padberg_group;85.16;2023-07-22
2e08209ffb9c;padberg_group;116.42;2023-07-22
3dba656dce5f;padberg_group;394.0;2023-07-23
87db84cf3134;padberg_group;352.16;2023-07-23
20faa04fcef0;padberg_group;293.78;2023-07-23
bf17ddea8b80;padberg_group;474.44;2023-07-23
6aa62cbd58f1;padberg_group;221.22;2023-07-23
1c44173d5b2e;padberg_group;323.78;2023-07-23
f6834ca90059;padberg_group;137.04;2023-07-23
e9342dbb62c8;padberg_group;332.61;2023-07-23
356cdc5b8a11;padberg_group;239.77;2023-07-23
290219af4c84;padberg_group;390.64;2023-07-23
0a83e33de01b;padberg_group;140.76;2023-07-23
967ab30156f5;padberg_group;277.5;2023-07-23
ea35215e9ba7;padberg_group;138.82;2023-07-23
9d11e9738212;padberg_group;315.41;2023-07-23
ace46bd3633f;padberg_group;400.89;2023-07-23
0f89e86460c7;padberg_group;105.42;2023-07-23
2f686ddb1c8a;padberg_group;60.77;2023-07-23
6f588f49adf2;padberg_group;99.28;2023-07-23
31ad8ebeb2e1;padberg_group;472.56;2023-07-23
625ad6899219;padberg_group;370.45;2023-07-23
5804ed200c6a;padberg_group;206.18;2023-07-23
f398a303dff9;padberg_group;422.96;2023-07-23
021384cad5c6;padberg_group;45.21;2023-07-23
af6c973e2000;padberg_group;297.04;2023-07-23
48ab6a7de3ab;padberg_group;451.97;2023-07-23
d7f7850300be;padberg_group;260.42;2023-07-23
6872b5dbc670;padberg_group;398.87;2023-07-23
cc67014728de;padberg_group;179.04;2023-07-23
9c59d0c5c990;padberg_group;262.08;2023-07-23
aa475427ab6d;padberg_group;321.48;2023-07-23
8db029bb1668;padberg_group;142.66;2023-07-23
2226f1f936e0;padberg_group;52.29;2023-07-23
03a5d6d9121f;padberg_group;327.09;2023-07-24
1c0ae54bd805;padberg_group;366.2;2023-07-24
6c2a57e7712f;padberg_group;78.82;2023-07-24
e388adb53d36;padberg_group;91.39;2023-07-24
56106600f5ae;padberg_group;377.9;2023-07-24
6f7ce852f76f;padberg_group;305.1;2023-07-24
c6b5b71c41fe;padberg_group;480.47;2023-07-24
271abda39b6c;padberg_group;319.64;2023-07-24
d20842391f95;padberg_group;329.83;2023-07-24
921402176891;padberg_group;154.11;2023-07-24
3f40a03a4c3f;padberg_group;330.75;2023-07-24
ced5049d0afc;padberg_group;384.48;2023-07-24
16f065dfd386;padberg_group;376.73;2023-07-24
7e87acef6642;padberg_group;38.21;2023-07-24
31fa245f324a;padberg_group;163.03;2023-07-24
20e4a14369c3;padberg_group;35.85;2023-07-24
744b81b6d7c3;padberg_group;134.67;2023-07-24
93bd710e19ba;padberg_group;150.6;2023-07-24
079e16396000;padberg_group;198.87;2023-07-24
6806e299ad2d;padberg_group;189.68;2023-07-24
9655f7f202fc;padberg_group;436.91;2023-07-24
3e10ca8e2fde;padberg_group;62.37;2023-07-25
45d7855e02d5;padberg_group;272.77;2023-07-25
9f5f4ebec368;padberg_group;332.27;2023-07-25
3b5d845431aa;padberg_group;56.78;2023-07-25
829dc34be29a;padberg_group;262.83;2023-07-25
62512a846e97;padberg_group;75.53;2023-07-25
b6ad99c37a3d;padberg_group;95.77;2023-07-25
dfe52abd1ed0;padberg_group;193.17;2023-07-25
40b844f01322;padberg_group;330.45;2023-07-25
17bea1783b6a;padberg_group;495.34;2023-07-25
304a10c8ce6b;padberg_group;457.66;2023-07-25
379c3be071de;padberg_group;213.42;2023-07-25
2a5b838b5d1e;padberg_group;338.52;2023-07-25
c103e8ef88f2;padberg_group;449.19;2023-07-25
2114b8581ce4;padberg_group;458.36;2023-07-25
d34cc51e8108;padberg_group;105.06;2023-07-25
aed28cb319eb;padberg_group;182.26;2023-07-25
cc5e67b380d2;padberg_group;168.48;2023-07-25
baeec515cc6f;padberg_group;335.88;2023-07-25
f02fd04e803a;padberg_group;375.24;2023-07-25
cdba5d8df7fb;padberg_group;288.84;2023-07-25
96863f58a24b;padberg_group;77.75;2023-07-25
216209b43cc0;padberg_group;156.47;2023-07-25
81c834d57d61;padberg_group;314.22;2023-07-25
fc9f04801702;padberg_group;397.78;2023-07-25
b5d84ebafeea;padberg_group;70.12;2023-07-25
8a19b0a0b284;padberg_group;344.29;2023-07-25
f6c9c016a312;padberg_group;93.16;2023-07-25
2041cba10d5f;padberg_group;297.19;2023-07-25
91c3b14828af;padberg_group;88.29;2023-07-25
d1a641249e61;padberg_group;170.52;2023-07-25
2331cf045e09;padberg_group;218.54;2023-07-25
14b843edec42;padberg_group;345.4;2023-07-25
f1c4df9b1f59;padberg_group;291.5;2023-07-25
e2089b93bd83;padberg_group;273.98;2023-07-25
044c4da2d174;padberg_group;156.99;2023-07-25
c360b2154e51;padberg_group;227.79;2023-07-25
a6ddf9667b52;padberg_group;118.43;2023-07-25
55f246068667;padberg_group;488.88;2023-07-25
20a93708bab0;padberg_group;297.0;2023-07-25
906f6842ff37;padberg_group;266.05;2023-07-25
cb02c0c7399a;padberg_group;490.41;2023-07-25
e7a6e2c73709;padberg_group;452.43;2023-07-25
c186229a8906;padberg_group;271.15;2023-07-25
18442132f321;padberg_group;366.84;2023-07-25
52eb34360f14;padberg_group;249.54;2023-07-26
b482a9ac6a85;padberg_group;310.21;2023-07-26
04114f0f8f3a;padberg_group;63.18;2023-07-26
773ccfbb58a0;padberg_group;97.0;2023-07-26
cf9975606ff5;padberg_group;127.01;2023-07-26
0befc5ba2862;padberg_group;278.44;2023-07-26
3651b71b765c;padberg_group;44.47;2023-07-26
b44b953b0fa3;padberg_group;413.75;2023-07-26
